,contrato_id,quantidade_campanhas_total,engajamento
481,08fa90e52ca605bebe15e1becb797cda,49.0,0
482,08ff6c4189b28aa1177351aa900d34cc,6.0,0
483,090143dd9df26e3fc321e8a738ca2db0,15.0,214
484,090fbefe65789b64e064e441d4cb5688,38.0,77
485,091bc4e209e8a62d61182870278af9d2,,0
486,09236d05540058024f6b8f83a3bfc083,16.0,213
487,09253469783b9acb08ca5b29b8ac99e9,21.0,95
488,09257f05e84539fef52c0fd886ebcabe,,0
489,0925d82640ef6c17a58c6c2f85772cc1,,0
490,092891f3908396dae0e29b5003654cee,17.0,0
491,092d030561f3074ceb73890f59ed811a,13.0,441
492,092db0e2380cd6c4cab1e11030d1d166,32.0,24
493,093ace10741bd1c6f70a865372e2f6fe,4.0,0
494,093c6afc64a138b0733df321dd2d9eb5,,0
495,09401677170532e527b7195d6fe17fe8,,0
496,0941d42f23c764bddc7f81a48a0cbea1,6.0,0
497,094984108be7b16125d5d194a41eb97d,27.0,0
498,094fc587a758c2c396a97f2f7a54a773,7.0,0
499,0958d11cb3dfc1490489f8a436d7f6a3,42.0,5
500,095d1f1ddfaa6649e963ef0052768ec2,5.0,0
501,096a3a9ef8f595e1d1d2c3ec23d9e29a,26.0,0
502,096ae87c318e5dbdcbc7441b0c3320d0,21.0,0
503,0971eb23550fcd265cd52dbdf7f7d659,,0
504,09765d19259f066b6149f518d0f0ae6f,,0
505,0976d42229e7097793724eb899d71aa8,,0
506,0977f7bb7c78167073479dd96020c60f,67.0,168
507,097b81ce134df8f4654576582827a3d5,8.0,0
508,097d852f70ed1cba8226e049666895c2,23.0,0
509,0981b9903ba4193b02d251ab836424e9,48.0,0
510,098a8ae6b9a662fa40bd9f7c63db65be,63.0,13
511,098aaa25304cf22b0fad998d00105f1e,32.0,0
512,09908c1ab2d40b1ddc0f8043b03095c3,19.0,238
513,0990a67dc737d0c9113ff00470d03194,1.0,0
514,099455f36e01700a28848f63852272a7,17.0,0
515,099c470b0a3646857e0460c1e57ef78a,26.0,265
516,09a0d48ea0f2cc9a329e6e29b27ee051,24.0,10
517,09a5fc2def40ab6f6f7c7d42b33be97b,,0
518,09b05f11039183007b1c90d3a788bfdf,,0
519,09b3be5db3acccedca9d60f7d2dd7d29,,0
520,09b6a7c0a28b1528e1f68a3efbc5b6e6,3.0,0
521,09bc46b09cb20b882f1ce0e59f53ce79,2.0,0
522,09c064c54c5c3309547f425595dbd569,1.0,0
523,09c3288e3532c81ef2d609841dde5555,1.0,0
524,09cf692575a41677a6315c4181c809a0,3.0,0
525,09d1e26f074d20c4cf64b81f12c69ae2,3.0,0
526,09d387ca753011d4aab6e38a11835b11,3.0,0
527,09d5f2445fae1155c4890132b4edc48e,19.0,0
528,09d87cf9c77adfcefc727d82bb627a23,6.0,0
529,09da611744959c174156038dc94ff566,45.0,0
530,09dece1927302b4ac2fc68b7208c29cf,51.0,0
531,09e424305962d58bdb89fc837ef7853c,,0
532,09ecafed57cf870fba99130101c59d1f,12.0,0
533,09eed0a4a0789927987dc39e279dd310,,0
534,09fbed95643579eedde6d3622f7f8455,23.0,0
535,0a0213a5034974fefbe28e7fae6641fc,42.0,0
536,0a08432d864e252577209e77b43817ed,15.0,70
537,0a1589897690d093143e7d3269b7c472,1.0,0
538,0a1db067d913985bbfa5606a1de9543a,1.0,0
539,0a1e2314d538aa81aaf0ccb1ba2c68a6,15.0,234
540,0a237b602269fd070201ec0e110fd81c,3.0,0
541,0a2492704abbcf9324c75cfe62ea9420,,0
542,0a27769ea5f8628940cbeb082908fd70,41.0,38
543,0a2cf1a43adec8a6c3fb38eba9af0e6a,3.0,0
544,0a2d7769d5a7a827005534370ace580b,22.0,0
545,0a2d8c2cf511d5c85d576b47f421532a,1.0,0
546,0a3c236826715e306f6c7a01f7d43f9f,5.0,0
547,0a3ec35902ebc3d715d116d1c204e984,8.0,0
548,0a496780b943da8bc3ee96fa0e68492d,14.0,266
549,0a5a148ff6e5e9b40457b233b0dfc77a,9.0,164
550,0a62c9504bd4ee21df3284a34a1bd112,5.0,0
551,0a6e5ebcc206eed01be9c1efb4b84101,7.0,0
552,0a727ce92faad3db853e4ab653ba7d66,54.0,0
553,0a74d133a90667c6cc626f05b2cf15a7,15.0,0
554,0a767ed051aa324e3db4f9fb51fc83d0,13.0,0
555,0a8038a98c26cd1c4fa94176c5247f75,19.0,0
556,0a88ad54822bb69285cfeb28c362d2ea,,0
557,0a8de8c7c3cf9e04a00e39758d56138d,1.0,0
558,0a9068d1a6b4149edc3ff5598c52dc92,28.0,138
559,0a9288084d69474c80dd6b1f20cffd38,30.0,0
560,0a95441f654996325121b75ee4e9fee5,3.0,0
561,0a99b39923ad49b952d09bcedb63e474,,0
562,0a9a988fbb79192eecc1a0818b8e0d88,52.0,10
563,0aa0489f99eafa534ae480b34adbc614,15.0,133
564,0aa1f4ae1f5563bb499d05076400a42a,,0
565,0aa3c98196d3d50bec0f17a332941e69,18.0,0
566,0aa5af799ea3f120653f5bf25c7f9374,2.0,0
567,0aa8f69b09c8169c4e70747852c0eee5,15.0,41
568,0aa9a19b23f7a5764068071bec4a1148,,0
569,0aada130ac2628b0d3623c9fafe1b7a8,7.0,0
570,0ab194696e77afcbf83fd1d14b004a5d,13.0,104
571,0ab259c872c021c89524b97bf1c3a960,1.0,0
572,0ab5f06a60f2d4fb2183e616fa0d4eb3,2.0,0
573,0aba44a749410e98685e43bed5d8bf83,1.0,0
574,0abe7169c2152f2c953942a4c4723678,3.0,0
575,0abe9c2f21e941f2bd3b086277e33ebc,11.0,13
576,0abeed3cba40bd7697942e6ecc4a4aec,54.0,27
577,0ac5b1d5e6865b6b7cdaedfa5ceadf7c,12.0,409
578,0ac784d8ef4d63999801f22a16f0dcdf,,0
579,0ac87547fc50c95ac94d7944b360f70d,8.0,0
580,0aca3a3fea1eba56fda26da9bbeada19,17.0,34
581,0acbad51b96cb28b9f205e13ba5fadaa,66.0,6
582,0ace5eeb2434b27024d510991d01a35f,3.0,0
583,0ad21d8afc2142a92ce102cee37857cc,8.0,0
584,0ad3ca1a138bdd44e38a8140819f90d8,14.0,686
585,0ad4d4c92c7b9ae482623648651eb7b3,2.0,0
586,0ad54cf53416ad8be041aa8df35066cf,27.0,0
587,0ad62052184bbba6c507e31d006169a2,,0
588,0ad6df83adec76a29e17095afc84a50b,,0
589,0ad91b2a206578e9c38f06665a33a84e,18.0,270
590,0adf1bb2efcf0ead5e0ceeffde28c92d,,0
591,0af168c839ac7a3d0d2116d1004fc919,57.0,0
592,0af5b1892d5f00ea94775d2ed36d3b6b,17.0,0
593,0af76de49020fdff68bb204957c1f442,2.0,0
594,0af7e319ae2d21982d61b3fceb734b00,3.0,0
595,0af96c7983499e39e51cb1d902570e4c,9.0,0
596,0afa5d84e500e387ffe0245a83829bb5,45.0,0
597,0b0059ddc10645f95c0ede8df36eb437,,0
598,0b00dec8eb32ac1c1b4b4cef95041f73,8.0,0
599,0b019c9041820e1768b010aab163421f,61.0,0
600,0b03b045d13be7db1294ca92f6a7af43,2.0,0
601,0b087575bb11fa5625000415a4287ee6,26.0,0
602,0b0b85b7fe2dc08fc179849cd869c326,46.0,20
603,0b1075765b0f630a7365d0026271784f,,0
604,0b174cd29735f9df58d1e3326875acd2,53.0,47
605,0b176f32ac1fd18fd9e304463669110b,7.0,0
606,0b1b450ecdc26eabe1cd78f653c8ff1a,2.0,0
607,0b1b5949386cb911a3e1204376840894,1.0,0
608,0b210e28acc80d06963ac5268e0c81f4,16.0,406
609,0b21b22fb6847e3fef349e1e31b3840e,,0
610,0b2901337986da95250ab5106436d246,62.0,0
611,0b2acbc16ce6c89b4c8212bd07ac323a,,0
612,0b2ff29018c4b428779c7b696d3c1fda,9.0,0
613,0b3b4ec8049264f08fb22d42ffee0b49,14.0,419
614,0b3d4cc35b53b00a575d7b4673839a55,27.0,214
615,0b42f929cdbba761c0f9fe137f99579e,22.0,196
616,0b4ed006f9cc9d2a2e018b962fba9e67,42.0,0
617,0b5aee95d5ae05ac33fa20a56367acea,12.0,0
618,0b60be171fdd482d48ce7569339397e9,6.0,0
619,0b60dc7213627a425ba559a9ad3d4547,23.0,4
620,0b68ebdbdfa9538722bd5e69aec6f1c4,18.0,0
621,0b698bad4f3255c0245a581493e002e8,,0
622,0b6c2e817c38a3234e86f6a4c861a7f5,,0
623,0b6d87daf34cca003ef594e281314533,,0
624,0b70f41045936d04b7b40e7c56b79a70,28.0,0
625,0b710c5ef5a20f82795672d4a0e0c026,29.0,229
626,0b734a1b507132891b7c28fb60af999d,63.0,103
627,0b744dcd6c4744387dbe476446ea2595,1.0,0
628,0b865881623926db0c84b0b76a9e1792,3.0,0
629,0b893a8b342886af26393a6f34661a53,10.0,0
630,0b89ff419fa63e971b228e898c743dcc,21.0,17
631,0b8fc7e469b77222d13d4a262b7c1fe7,5.0,0
632,0b91a7323295f93916f03430335b2ee7,39.0,61
633,0b93a82d8d79c5fe636cc7038fb8c497,46.0,234
634,0b947c867edcccd9e738286b9564dc91,31.0,6
635,0b9546f9ba8712c8525f6e727840bedf,3.0,0
636,0ba2ff9c4a465c6c39234abaff732b62,,0
637,0bb34a40bb09f73bc8800f08510fe611,25.0,0
638,0bb477e044e7e5ffe02238daa671638a,15.0,234
639,0bbaa417a5256c7e24d584be4dd74fde,4.0,0
640,0bbb0773eb110094b89629b8e1367e0f,31.0,220
641,0bc56876e421e5608df564af801cf32c,49.0,0
642,0bc6effdeaeef2f979de7b8f53639db6,5.0,0
643,0bc852437373b61ae626ed4bd4bf48b1,,0
644,0bc9236aaa33e87e5fb00bcc13d5644a,9.0,573
645,0bc94859b6743b7a550c2e372c2ce85f,,0
646,0bce77f3c1784ab39464529933894ac5,,0
647,0bcf8b713b3979a97f06f52522738123,22.0,0
648,0bd0299fecf717306255b1debac9ddb5,1.0,0
649,0bd0fc1c2d12d9296399e7023df1df90,20.0,222
650,0bd6a2ee4f634bce52af3f53dc1a7a4d,11.0,0
651,0bdf94c74ee1ffe76946adc510433628,19.0,61
652,0be52752f32fe3c45327d7a74ad1c949,,0
653,0be5681cd5299f463f51effc9fdd4d09,4.0,0
654,0be97cc906580d2db0232928b32de8b4,1.0,0
655,0bea26e5e9a5adf8f122806cbe8b93c2,9.0,0
656,0bee84bc19c85cf6027b3848584d0f26,,0
657,0bf68598f12bbb2ad08ae6a4ef6eec10,57.0,0
658,0bf69bdf924974f8e00191b50b47de62,2.0,0
659,0bfadb17cbc0799febe7f498cb91bf2c,26.0,0
660,0c055f14742b8ce656d4a4358311b3a9,,0
661,0c06615671d52ce069c73aec0f4aaaac,,0
662,0c066182e84a0a78e3dc198fb6513550,34.0,0
663,0c067e37d3cea9b935bf2860ca72d757,21.0,0
664,0c0683c72d05d49d0fcfe99b778b0cd3,10.0,0
665,0c0b8f76894b1cc427a254555a8df723,17.0,10
666,0c0f972ec6dd44b954bc7bbda7ecc8c2,3.0,0
667,0c10f074585efbda4e9c13300472d81a,41.0,0
668,0c124188a3b5044c9cf3f6788efcf70f,14.0,0
669,0c18df15f62c1195c3b61b90765764bf,16.0,0
670,0c1a7b4d7625ac8ae770969af7e5991f,10.0,0
671,0c1ec367c93e428745f54006d3f7448a,,0
672,0c236f1da3de19365f6390041967251e,,0
673,0c29f6c87b480df4a313f338df1946ee,1.0,0
674,0c2c9526d99eaf934f82931ba634cb9b,7.0,0
675,0c2d8d7aa3fff22df0035c93430f9b92,7.0,0
676,0c2fecbbef3c9f45c02344c25e350f8a,22.0,186
677,0c35c49dd7b87ff3130dbb7782fb014b,27.0,0
678,0c35f0425ef9ab8bdefcb2bfc26bf8eb,10.0,0
679,0c368d9bd0d09ce3ccaf19113ce8cad2,41.0,130
680,0c371218c7946eb5ef3390eea4089c9c,6.0,0
681,0c39871f0a4087732b47be34c2a9e5d1,9.0,0
682,0c3db165c0a12cfcff92f5fa1d344c53,4.0,0
683,0c453190f8ff05ddeea1ce1fd751f378,15.0,0
684,0c455ab8b0c28077fcbf406bcfe97c33,3.0,0
685,0c463f936c4c2abf9c67a96cb698cd68,13.0,200
686,0c487744ce4519e77173f29066163588,3.0,0
687,0c4a2e9225a75a19dfb0f26526712835,25.0,131
688,0c54bbc46ecf39df12c247d357e03855,31.0,0
689,0c56f51f0b58e055cbd1eb52b5f825a0,9.0,0
690,0c5e1a6668556de535dc4f60e88837d2,,0
691,0c5e1b8c49342cb8121800f0220c237d,5.0,0
692,0c5f52feb2dd09c44b5b275f276df044,1.0,0
693,0c6022f5116ccb3753989e49a194ebe7,27.0,0
694,0c69820d1cdc46a426be623435585dde,24.0,0
695,0c6c2bbbc844a4c4da669a2b3e07507c,1.0,0
696,0c74abd68cacd30fa76e8899fab4299d,20.0,0
697,0c7d136471298a8659f8e213698de756,35.0,0
698,0c832207f762a103f7625d23a5e631e0,3.0,0
699,0c8a5343efcdd48f9a35f10142a3507e,11.0,0
700,0c8a60bc366b2e999497e10d6a2288cb,20.0,244
701,0c8a74028bcecd56f5cabd04ce5a2114,35.0,26
702,0c8ea0d1a65ac58f22609eb3904a5e6c,9.0,108
703,0c92dd32370f96e2db617a637be09f1a,3.0,0
704,0c960e4ea7590293eb80437f523221c1,,0
705,0c9b6dd879ecf71cc997666b7278f14e,20.0,0
706,0caee9147511acc1bf19f1ea844304e1,6.0,0
707,0cb03bd089c0c75a7cbe2b098a1cc34c,,0
708,0cb0a6cd04dc4576af69876563db5225,7.0,0
709,0cb6c303b98df81e58c25e9a8facccb0,49.0,32
710,0cbbfe6e8558b69cf58727b87e6343f2,11.0,0
711,0cbc20db235b24849eea991ca06542ae,2.0,0
712,0cc14fddb53b3beaa82f578ab90b7f3b,12.0,382
713,0cc1d3fdeb8a666b9a3492516155ac35,22.0,84
714,0cc4544e7403c9a1fce28f8cb5722721,11.0,0
715,0cc588dbb0ffc7953984ae2334d2aa8b,50.0,0
716,0cca2a89d692b349433b4435997e93de,20.0,47
717,0ccbc5f8820876a07b0b3700ce6252f6,8.0,0
718,0cd10e27e8d43ac615a07444d562c871,,0
719,0cd322da9a3d204e67dfd32ad00ec9fa,,0
720,0cd49728836c57e3f923949c3892da5a,2.0,0
721,0cdc209866ce2c763b0457beba068c30,5.0,0
722,0ce839a09e1bbefe8782ffaab17bd8bf,9.0,0
723,0ce89bfb42ae8d46b803a1da294294dc,18.0,208
724,0ced4fe411714313d8cc151d7372d0d3,18.0,0
725,0cee5d7943d68e34546390d7c885168c,,0
726,0cef5e8f1027bd1dd48780e4fdf3ae67,8.0,0
727,0cf294008d2313a3ba0a7f2f82ad0f06,,0
728,0cf39a7fc16bf88009dcbfa57aa54f26,29.0,47
729,0d01c56506f56a43f9cb4711a81402e4,26.0,0
730,0d02b5be080a65554c07eebd794d84fe,37.0,20
731,0d082cc87b57517b03855176fbfb20aa,2.0,0
732,0d09e79d45f9b80293af5744ac535aea,4.0,0
733,0d0a661c0bc7a9343b59f32c55cef015,26.0,159
734,0d0a7fa09ca62c8649907a708b16cbcd,,0
735,0d0ba5f1dd2aaa7f8b46392468dd5a34,24.0,214
736,0d0d643907e72c5f36783bf58a3ef7a6,28.0,0
737,0d119ec9876ce24a49db1d4ff98d35fd,5.0,0
738,0d18f9d3e9ea2f748c2916da9636cc1a,1.0,0
739,0d1ae959ee726b275d79312f964ec620,14.0,250
740,0d25e5200a2a963518033781b7f2306c,,0
741,0d2635c6ea41c176a4a6893b0422b9e5,1.0,0
742,0d2b2ef2b8589759d67bc98b7ecf3eaa,9.0,0
743,0d2f04ee708c1469e5779187898e7d84,25.0,0
744,0d3934db163c77853266cf7c3a7cfa8c,26.0,0
745,0d573a8df25174e61bc619e587972baf,,0
746,0d622110bb39226ceaf57af69a7ec36b,9.0,0
747,0d68ebc084f1fc3a4974dc44bbce6ca0,35.0,287
748,0d722367edff2ac63120444ea70bc85d,3.0,0
749,0d77486fe090b8645d88dbe53a7887dd,35.0,53
750,0d7bf25eb1001af86270f1ea08c36a79,1.0,0
751,0d81bc74babe8f37cfbc1d1de63ef11e,15.0,10
752,0d823ddff1839eb938dccc68586ae365,36.0,0
753,0d8769c67121b470e27fd8e08cda31e4,39.0,220
754,0d88d929dac5d1a9e451c81474100df9,5.0,0
755,0d89f844737d53c029630e3872f0541e,13.0,0
756,0d8e0434ab1f77cc7c8882368c417d6b,1.0,0
757,0d915b872ba3eb4f5c4611265ebcb562,6.0,0
758,0d93fc45324a266d7a705c8aae04d7e8,40.0,119
759,0d9656f184c6c995fed92da080b15255,43.0,5
760,0d9c05462dae0f4fe0e2268467a3f4f8,6.0,0
761,0d9e8e082cf70877c5f9d072abe8ef87,27.0,76
762,0da38440f37804f3255a2016c6cc6d7a,15.0,273
763,0db3772e93393423483691b3709fe18d,4.0,0
764,0db4aa28a80dbc66216fd45fa94de64a,11.0,69
765,0dbd9982cb97785f3ef9506f86e68cac,,0
766,0dc1af5837c38a3324ba1b67d8f83966,32.0,139
767,0dc766d7a4a2a76ebe9051d8308967d0,31.0,19
768,0dc77ff7b2a12eac093a1e37fee4883f,20.0,159
769,0dcb9dc1345103a60ffd6a025b9b3ba2,,0
770,0dcee21d0c3a7cb1455e8965222fc68b,9.0,563
771,0dcf176436603c1c5f76778830452909,20.0,0
772,0dd0dff6671218488692aba157a90e16,,0
773,0dd55f1be299f1a7e8a74666e328a04a,22.0,21
774,0dd6018461eaa70cb0b188ee03ad2219,9.0,0
775,0ddb515110905209d9e5193d452b0196,1.0,0
776,0ddd5b6a635d5758b94af5b5b51300ed,,0
777,0de9715f22c4403917ed53724a2b6cd4,1.0,0
778,0ded3e12b26775542fc832fdab840095,2.0,6
779,0df3b84ce3baa1a0efc5ca9479b1111f,,0
780,0dfc15a60e94f6c64e1a7c9e154417fa,,0
781,0dfeee3001fef92c75319f816f20d624,16.0,0
782,0e00b58c7db81e5e80b1f52ff547bc80,22.0,567
783,0e0cfae493645ca977178d49296a45be,,0
784,0e12786a7b741395f4a3d98e746b72fb,24.0,28
785,0e13277c1ce5caec2fcc0de981730f82,16.0,185
786,0e14d4c407d37a2f605b8e0d69b4daa7,15.0,161
787,0e2345584d17ea9f3434a79f9e4461a4,6.0,0
788,0e23e3b91251e391494f897ef1a29b4c,,0
789,0e271d13dcc0deedf97e0fde715f0dca,,0
790,0e28c79888b48a9bf4a351c122791de7,4.0,0
791,0e28d127841157e86d56a69d772643cb,40.0,0
792,0e2b5dfb22b798a2bd901676e0740d49,7.0,0
793,0e31b281d5fb2e80fefdc1f740b90e5c,,0
794,0e32bd957d124b11685fcc605264eec8,47.0,20
795,0e36fc387b75de39214fe03bf410bd96,,0
796,0e3a897fd025d2895f1d57e3bca9f159,12.0,0
797,0e3ae4feef30f076e9d55a9fb6e932da,8.0,0
798,0e3c51cf788fad95824bd85588194e0e,,0
799,0e42944c55a43eb382b68dc027d4378d,58.0,0
800,0e53dacd4bfb9a6dc5cd63d8ce0c8302,,0
801,0e57835e93bcd82b8f8f2108db4a1544,1.0,0
802,0e58bc63125e217dee30ddd8deb9eacc,29.0,126
803,0e59acd001711a2e7eec5dda8e78e5e0,23.0,242
804,0e5c52e783bf32e4c3ea82ff835c3f29,8.0,0
805,0e634b408270234a79086573dc557282,10.0,0
806,0e6507f25a7f509c09a7931077b1b391,16.0,0
807,0e673c74265d408ffd0caace334598d9,8.0,0
808,0e676f2edc7925778830a67c9fdca46c,2.0,0
809,0e6afe449e64516d4497d8d4337b690b,13.0,0
810,0e6c510987fb31f4c16f4ff95e4748dc,36.0,28
811,0e6f7e770f73a17d6dfd0392a053a1aa,39.0,0
812,0e6fe7aad9b29b68a8fabd5ed0e73868,,0
813,0e6ff58319df9160251a1205a1e40cdc,1.0,0
814,0e826b3be5ab686d136069a4b91a9e29,36.0,285
815,0e928a2cc312de0bb82fbdc54ce1e8f7,18.0,0
816,0e92adc33345c17ed1328f1d85b4f047,36.0,6
817,0e96863e0ee7d8b822f49ccf1d88a86d,2.0,0
818,0ea1295673a922c553da29f4ae176f4d,,0
819,0ea4ca4dd0951a22a76a646d7b5e3856,7.0,0
820,0ea4d887fbc8c49e50925dd932e5c6c2,1.0,0
821,0ea5356a59efa2ba0fb1f0ffa3bd1624,11.0,0
822,0ea8d82ee0f85d6d8666f1dc9453f277,23.0,230
823,0ea9816bc865a9c1edad73a005f8a6d1,15.0,0
824,0eab2b543d332de3c9db76e0b84f04ea,5.0,0
825,0eb1b6c845046158c220fa08a2bb19b3,35.0,117
826,0eb8e8b7435d165c699b06f66506a1d0,4.0,0
827,0ebb52160b08306534c4bf1fe1ed8606,,0
828,0ebd2cd7a77d2949b2be112752eb41e6,,0
829,0ec60cd51d304a9ac0d37e69b87f7b22,14.0,52
830,0ec6c50b81347dacd0a3326929e2a3fc,,0
831,0eca3cf574310c3cfddd45aabc238db7,19.0,0
832,0ed7723ea0f4ecff5d377bacbddc0fb7,28.0,0
833,0edb3663f94b70afbcebc0261a6e99fd,9.0,0
834,0ee2a932c2c25870a568bceb662b7974,5.0,0
835,0ee48756453cbda08fcb7039bece0b9b,,0
836,0eea31c164349ae65fef09a301b595e8,,0
837,0eef10d3638aa99fb0f7dd599d3d8a40,10.0,0
838,0ef7b7b117950ab69edec7b55ecdd3d4,3.0,0
839,0efb861db31660eb4c2bdbb6b2bcd746,27.0,0
840,0efe9657ccd253e51c61811522b918cb,11.0,531
841,0f04251611b6463d4898f4c92796a7c2,,0
842,0f0b02dcd264112c4413c4b05b98ce39,4.0,0
843,0f197db78cc6ca0b723bdc2fda588b50,4.0,0
844,0f1e808dd2c4452fef6a042f6daef255,40.0,20
845,0f210188b6da40cdc0ef4621f0489e64,18.0,4
846,0f2189f44526e34e57baf2fafae989cd,9.0,0
847,0f227a805704f9265dad619bad1e24bd,1.0,0
848,0f254d5984c03ccf4ede1bc6fb82106c,23.0,0
849,0f2ec6239bee893245a8756142554db6,22.0,209
850,0f310bb580118d08103639cab10311d9,4.0,0
851,0f31bde8248293435fbaa8f16407a676,16.0,35
852,0f33eb988b3d0d31d279b7e61050c221,,0
853,0f37aa1fddb9175853f02e38b19b36ff,19.0,168
854,0f4026243da940afa3cfcaa1f560b7f9,2.0,0
855,0f416d20c1c22fedecfc8227270f2b86,2.0,0
856,0f4c9ad69130670673c4d804708e8c88,23.0,5
857,0f4ee0d108dbc4952573ea5952b442e5,1.0,0
858,0f5cb7faea824ed5334446e2b55bfad7,2.0,0
859,0f60b145240860d5aceb34e9d83e3fd8,6.0,0
860,0f60c58b430767d8185ec2a14f3c0904,6.0,0
861,0f64be0815ea9e315be8525b3143f510,8.0,0
862,0f64e1d9e8ee27d973e846971f4c9bd7,11.0,297
863,0f66d040d49088ab866be5acc61e7a4e,10.0,229
864,0f66e0a60b545907fdaf0ccf3783d5a9,3.0,0
865,0f6c947cd6dceea8f047b49e8239293a,,0
866,0f74deb2b5b1846a961610dffb97b5a5,49.0,0
867,0f78149fa7000b63ac60eeeacbad11f2,33.0,124
868,0f80f28403cfce37c2e03c797e44fea5,22.0,0
869,0f82df7cc715471bddb4c66b910674d7,16.0,279
870,0f8447e7b0e6776c593c0ac47ec24a87,7.0,0
871,0f899b875fb2d241df31e7a7578fb1cd,,0
872,0f8deaf9cbf73efe939c21def035ac57,4.0,4
873,0f901172c41eef9546045427858c2088,6.0,0
874,0f93799a482ec76e028f565150fb1617,41.0,131
875,0f93e8629c8d6d07445d59cd13274132,58.0,0
876,0f9483246e37e6bab450d67f0d981017,1.0,0
877,0f95f9d9a3d21e6f8e6b4c004030699c,8.0,0
878,0f9637d8f035c0dfed547d9168289ab4,24.0,0
879,0fa1ff35c492b70f87ab56e0734905bc,,0
880,0fa71fa4803cf4696eff31da300c15de,9.0,5
881,0fab7c10bc2f9a0f6b373abe9f05f781,39.0,0
882,0fae2a8d1b6e2312dc061d20a1c1236a,24.0,0
883,0fb0193aee973e7e49a1f0d43ecc05d2,75.0,20
884,0fb220f85d27304b73d018bf5b85292c,4.0,0
885,0fb3ee8c07bed409bd2c4c0796b6d07a,25.0,25
886,0fbb6db83046924c19df108f5f2ad1a5,1.0,0
887,0fc28ed91f91b099d0234bcf1d87226f,16.0,283
888,0fc50753fbfb0d9aac2f882ca18cd2d1,47.0,0
889,0fca160287c36d613e26783641e34c92,66.0,0
890,0fcab63c594ee93d8fc7ef13b3cf9ccd,,0
891,0fd55d280483689cc4eb2191676e7b5f,5.0,0
892,0fd8caadafe79b20064c187061daac8b,,0
893,0fd91361d18cc0e8210760e5182d19d5,,0
894,0fdb00dc1fa28a8a6531cb45a1b85e7d,17.0,4
895,0fdbbe66f91a3850b4dc2f15817c30c0,46.0,181
896,0fe1adbf21c1f8d7d3a9be7e7dadbad4,16.0,0
897,0fec0f92508e575f05ec0907e917f654,9.0,467
898,0fee7c252eaea3be8ca549e4739a9a15,3.0,0
899,0ffb390c528b41a7c1f4362f415a939d,,0
900,0ffb5c607c2d9d09bcfaaa96a65f4118,28.0,474
901,0ffd18f61abdc8aa297c726fb74c287c,5.0,0
902,0ffe5caff02f7602ad6372e311b8f408,,0
903,100847acfc80980a3b515a57ddd9693b,6.0,7
904,101295999ee99fc899bba3daccb0b837,1.0,0
905,1012988b96e0ddb7863dd81e3e7db743,35.0,0
906,101b30bd3214081f64ff90a0a14ddcf6,45.0,0
907,101d4750317f285516220d277c76a4b3,,0
908,1020173445afeb09423c11e424558e9e,11.0,150
909,1027e73cc75ce7ddbaac0d0c7c4b996c,8.0,0
910,1029d576189aa204d2c3b1ec6956bb6f,9.0,0
911,102b0be02d252c046cf630fbbb7d753f,2.0,0
912,102d95cff82f53383416013bc5467f20,,0
913,102e2b41fc88dab66cb74d9c703dbee3,2.0,0
914,1031850dbec30f064555fafa46b1db8d,,0
915,1036c959cbf1472c3d8b6cc40da8e63c,21.0,103
916,1039e2fe1e048798b8bfa008636d575c,19.0,175
917,1043ea2ca8ab42fd57770275b150d401,20.0,271
918,1048238807b8a42c99412ff802490f41,4.0,0
919,104b64ff72aff72a443db416eb3902d3,7.0,0
920,10524b7cd2749e053a374252b979cc06,19.0,0
921,10534bfce6a2fb017e6d37c89f1c08fa,,0
922,1054297e41397863912083ceef088843,,0
923,105b0bac8ae5ca8f8c851a11e278fed9,,0
924,1061ce6f5b6cf27b54cc79f0baecd2ea,6.0,0
925,1066eb4f544f7df2799cfa2efa1fe2cb,29.0,20
926,1067438cde11bee918d7104fdd773d76,23.0,0
927,10677c9e2d2ea2808c64b6c9f49a8933,26.0,0
928,10682f89433455f76a88f6a3672a73ec,20.0,0
929,106d7278e8cd9fa5360b8eff4673db0f,6.0,0
930,10736508537f906cab42724ea9a747e9,3.0,0
931,107a0692a3f29c962acd5ad2ade0dd2a,5.0,0
932,10844221c1bde9250a3932bf3b4bf9de,3.0,0
933,10876eea38a19182dcb5cc0ee9de59b5,33.0,84
934,108c000645b379fd33cc293a6ff84d98,12.0,180
935,1091fe7d20d0bcd4c868ccd8b0fff775,23.0,0
936,1098c504b30e396b211981d2d105ab66,12.0,0
937,109b756271e77c102030800326c9b8fc,42.0,0
938,10a02e10985b628f37331c9bf2bd230d,2.0,0
939,10a40fce64fb33681ceba2c8131987a2,6.0,0
940,10b674f69d5346206e5e23f8375215b2,,0
941,10b98751f176e06b56bf9c5692ccc15a,13.0,0
942,10ba9d04c8c76023229a3009ac919a1c,3.0,0
943,10bc0774c343e23fd0492f32e7074223,,0
944,10bd102e3732b97eb2285087a1ef9fcf,46.0,186
945,10be24c6281e4cd3719e33af9f830b89,1.0,0
946,10c0dd2c45e5ed85e55e797fc30552ea,16.0,0
947,10c6ccf9fcdc98ea535b2852375948ee,5.0,0
948,10d54ea4ed7e1ebeab158f9663d31f98,47.0,27
949,10d75838e3964d7eb7b0f4928a9ab85f,21.0,19
950,10d9835064d27e5a61f066302ebb7f45,4.0,0
